IDESTADIA,FECHALLEGADA,FECHASALIDA,NUMEROPERSONAS,IDPLAN,IDHABITACION,CHECKIN,PAGADO,IDCLIENTE,IDCONVENCION
91501,12/07/2017,25/07/2017,4,293,244,1,1,1000000100,
91502,18/10/2017,31/10/2017,4,240,43,1,1,1000000101,
91503,28/09/2017,13/10/2017,1,226,58,1,1,1000000102,
91504,16/05/2017,18/05/2017,2,243,284,1,1,1000000103,
91505,24/10/2017,04/11/2017,1,277,106,1,1,1000000104,
91506,09/11/2017,12/11/2017,2,211,289,1,1,1000000105,
91507,17/11/2017,22/11/2017,3,282,30,1,1,1000000106,
91508,17/12/2017,30/12/2017,3,250,69,1,1,1000000107,
91509,31/07/2017,07/08/2017,4,274,166,1,1,1000000108,
91510,25/10/2017,09/11/2017,3,285,66,1,1,1000000109,
91511,26/09/2017,07/10/2017,1,246,83,1,1,1000000110,
91512,18/03/2017,23/03/2017,3,287,293,1,1,1000000111,
91513,17/12/2017,24/12/2017,4,243,114,1,1,1000000112,
91514,25/01/2017,28/01/2017,2,227,234,1,1,1000000113,
91515,12/08/2017,15/08/2017,4,277,127,1,1,1000000114,
91516,16/09/2017,18/09/2017,2,269,105,1,1,1000000115,
91517,07/12/2017,15/12/2017,4,280,172,1,1,1000000116,
91518,29/08/2017,08/09/2017,2,288,74,1,1,1000000117,
91519,12/07/2017,21/07/2017,1,249,143,1,1,1000000118,
91520,24/12/2017,30/12/2017,4,235,216,1,1,1000000119,
91521,19/02/2017,05/03/2017,3,250,81,1,1,1000000120,
91522,18/10/2017,27/10/2017,3,221,114,1,1,1000000121,
91523,10/08/2017,18/08/2017,3,250,175,1,1,1000000122,
91524,24/10/2017,30/10/2017,4,269,170,1,1,1000000123,
91525,07/11/2017,19/11/2017,1,256,48,1,1,1000000124,
91526,31/08/2017,02/09/2017,4,206,108,1,1,1000000125,
91527,02/08/2017,09/08/2017,2,251,115,1,1,1000000126,
91528,16/07/2017,28/07/2017,1,286,53,1,1,1000000127,
91529,21/10/2017,29/10/2017,2,240,47,1,1,1000000128,
91530,21/05/2017,29/05/2017,3,239,203,1,1,1000000129,
91531,10/12/2017,18/12/2017,1,235,148,1,1,1000000130,
91532,04/03/2017,08/03/2017,2,279,52,1,1,1000000131,
91533,06/09/2017,10/09/2017,2,284,284,1,1,1000000132,
91534,13/03/2017,18/03/2017,2,247,238,1,1,1000000133,
91535,29/05/2017,30/05/2017,1,236,164,1,1,1000000134,
91536,10/11/2017,12/11/2017,2,217,177,1,1,1000000135,
91537,19/06/2017,03/07/2017,2,211,20,1,1,1000000136,
91538,08/05/2017,12/05/2017,4,245,240,1,1,1000000137,
91539,09/08/2017,23/08/2017,1,215,107,1,1,1000000138,
91540,12/05/2017,16/05/2017,2,232,124,1,1,1000000139,
91541,22/11/2017,26/11/2017,2,228,47,1,1,1000000140,
91542,29/05/2017,11/06/2017,1,256,98,1,1,1000000141,
91543,14/04/2017,18/04/2017,2,231,37,1,1,1000000142,
91544,24/11/2017,05/12/2017,1,242,128,1,1,1000000143,
91545,15/10/2017,28/10/2017,4,205,296,1,1,1000000144,
91546,27/10/2017,10/11/2017,3,208,199,1,1,1000000145,
91547,26/07/2017,31/07/2017,2,259,179,1,1,1000000146,
91548,12/08/2017,22/08/2017,2,212,88,1,1,1000000147,
91549,22/10/2017,30/10/2017,4,297,218,1,1,1000000148,
91550,15/07/2017,22/07/2017,3,265,173,1,1,1000000149,
91551,19/04/2017,03/05/2017,4,297,240,1,1,1000000150,
91552,09/06/2017,24/06/2017,3,289,201,1,1,1000000151,
91553,26/10/2017,07/11/2017,4,262,175,1,1,1000000152,
91554,21/06/2017,05/07/2017,4,258,179,1,1,1000000153,
91555,30/08/2017,10/09/2017,4,254,159,1,1,1000000154,
91556,28/11/2017,01/12/2017,4,284,105,1,1,1000000155,
91557,07/02/2017,10/02/2017,3,252,77,1,1,1000000156,
91558,02/10/2017,12/10/2017,1,203,296,1,1,1000000157,
91559,25/12/2017,05/01/2018,1,213,137,1,1,1000000158,
91560,19/08/2017,30/08/2017,3,284,157,1,1,1000000159,
91561,24/12/2017,04/01/2018,3,234,223,1,1,1000000160,
91562,23/12/2017,04/01/2018,1,243,103,1,1,1000000161,
91563,14/07/2017,16/07/2017,2,258,141,1,1,1000000162,
91564,22/11/2017,28/11/2017,3,219,131,1,1,1000000163,
91565,01/04/2017,11/04/2017,1,282,295,1,1,1000000164,
91566,25/12/2017,27/12/2017,4,257,25,1,1,1000000165,
91567,30/10/2017,05/11/2017,4,266,224,1,1,1000000166,
91568,28/04/2017,03/05/2017,3,266,64,1,1,1000000167,
91569,12/12/2017,27/12/2017,3,280,7,1,1,1000000168,
91570,23/01/2017,01/02/2017,1,245,264,1,1,1000000169,
91571,15/01/2017,25/01/2017,2,295,213,1,1,1000000170,
91572,02/08/2017,14/08/2017,4,231,50,1,1,1000000171,
91573,06/05/2017,07/05/2017,2,214,10,1,1,1000000172,
91574,29/04/2017,30/04/2017,1,205,78,1,1,1000000173,
91575,09/09/2017,16/09/2017,2,223,283,1,1,1000000174,
91576,22/07/2017,31/07/2017,2,286,4,1,1,1000000175,
91577,27/07/2017,10/08/2017,3,252,28,1,1,1000000176,
91578,08/06/2017,16/06/2017,4,298,52,1,1,1000000177,
91579,12/01/2017,27/01/2017,1,279,137,1,1,1000000178,
91580,03/03/2017,08/03/2017,4,223,161,1,1,1000000179,
91581,10/10/2017,18/10/2017,2,229,238,1,1,1000000180,
91582,08/04/2017,14/04/2017,2,244,68,1,1,1000000181,
91583,02/05/2017,15/05/2017,2,299,227,1,1,1000000182,
91584,03/01/2017,04/01/2017,4,215,192,1,1,1000000183,
91585,07/04/2017,20/04/2017,4,256,150,1,1,1000000184,
91586,09/01/2017,17/01/2017,4,290,104,1,1,1000000185,
91587,04/11/2017,14/11/2017,3,237,47,1,1,1000000186,
91588,24/06/2017,30/06/2017,3,248,80,1,1,1000000187,
91589,13/06/2017,24/06/2017,3,291,113,1,1,1000000188,
91590,18/12/2017,02/01/2018,1,272,82,1,1,1000000189,
91591,06/06/2017,15/06/2017,4,272,60,1,1,1000000190,
91592,29/10/2017,13/11/2017,2,273,174,1,1,1000000191,
91593,23/02/2017,04/03/2017,1,294,45,1,1,1000000192,
91594,09/05/2017,10/05/2017,3,245,119,1,1,1000000193,
91595,15/08/2017,19/08/2017,1,264,136,1,1,1000000194,
91596,06/12/2017,10/12/2017,1,219,152,1,1,1000000195,
91597,15/10/2017,24/10/2017,2,254,3,1,1,1000000196,
91598,16/01/2017,18/01/2017,2,294,28,1,1,1000000197,
91599,25/11/2017,30/11/2017,2,222,93,1,1,1000000198,
91600,29/11/2017,30/11/2017,1,270,34,1,1,1000000199,
91601,06/07/2017,15/07/2017,1,259,88,1,1,1000000200,
91602,14/08/2017,20/08/2017,4,279,43,1,1,1000000201,
91603,07/08/2017,16/08/2017,2,292,144,1,1,1000000202,
91604,08/03/2017,20/03/2017,1,296,113,1,1,1000000203,
91605,23/06/2017,28/06/2017,3,237,288,1,1,1000000204,
91606,07/04/2017,14/04/2017,2,258,105,1,1,1000000205,
91607,25/08/2017,04/09/2017,4,242,75,1,1,1000000206,
91608,08/04/2017,21/04/2017,4,214,56,1,1,1000000207,
91609,04/01/2017,05/01/2017,2,247,261,1,1,1000000208,
91610,19/11/2017,01/12/2017,3,251,25,1,1,1000000209,
91611,20/05/2017,03/06/2017,1,225,93,1,1,1000000210,
91612,20/02/2017,01/03/2017,2,268,132,1,1,1000000211,
91613,31/01/2017,01/02/2017,3,258,98,1,1,1000000212,
91614,26/09/2017,29/09/2017,3,295,230,1,1,1000000213,
91615,07/06/2017,11/06/2017,2,203,119,1,1,1000000214,
91616,01/01/2017,15/01/2017,2,258,127,1,1,1000000215,
91617,11/12/2017,12/12/2017,2,286,107,1,1,1000000216,
91618,14/08/2017,28/08/2017,2,251,231,1,1,1000000217,
91619,02/02/2017,14/02/2017,2,280,43,1,1,1000000218,
91620,27/03/2017,10/04/2017,2,285,265,1,1,1000000219,
91621,30/09/2017,01/10/2017,3,300,248,1,1,1000000220,
91622,28/04/2017,11/05/2017,1,203,277,1,1,1000000221,
91623,21/05/2017,04/06/2017,3,243,4,1,1,1000000222,
91624,12/11/2017,16/11/2017,3,297,253,1,1,1000000223,
91625,25/08/2017,01/09/2017,1,211,240,1,1,1000000224,
91626,09/12/2017,10/12/2017,4,209,86,1,1,1000000225,
91627,16/03/2017,25/03/2017,3,289,35,1,1,1000000226,
91628,27/04/2017,11/05/2017,1,265,36,1,1,1000000227,
91629,17/03/2017,23/03/2017,3,206,177,1,1,1000000228,
91630,08/05/2017,12/05/2017,3,208,124,1,1,1000000229,
91631,30/11/2017,08/12/2017,4,235,293,1,1,1000000230,
91632,04/08/2017,10/08/2017,1,201,128,1,1,1000000231,
91633,15/06/2017,23/06/2017,2,209,41,1,1,1000000232,
91634,11/04/2017,18/04/2017,1,202,118,1,1,1000000233,
91635,17/02/2017,27/02/2017,4,212,219,1,1,1000000234,
91636,12/12/2017,18/12/2017,3,212,171,1,1,1000000235,
91637,24/10/2017,04/11/2017,2,261,211,1,1,1000000236,
91638,24/11/2017,29/11/2017,1,259,168,1,1,1000000237,
91639,20/06/2017,29/06/2017,4,270,88,1,1,1000000238,
91640,04/10/2017,11/10/2017,4,236,197,1,1,1000000239,
91641,16/10/2017,22/10/2017,1,248,256,1,1,1000000240,
91642,30/03/2017,10/04/2017,3,254,92,1,1,1000000241,
91643,12/11/2017,21/11/2017,1,244,54,1,1,1000000242,
91644,27/05/2017,07/06/2017,1,263,264,1,1,1000000243,
91645,29/01/2017,31/01/2017,3,273,171,1,1,1000000244,
91646,13/01/2017,16/01/2017,3,286,109,1,1,1000000245,
91647,05/03/2017,20/03/2017,1,276,118,1,1,1000000246,
91648,14/03/2017,21/03/2017,4,215,11,1,1,1000000247,
91649,15/02/2017,01/03/2017,3,212,145,1,1,1000000248,
91650,07/07/2017,08/07/2017,3,274,41,1,1,1000000249,
91651,13/04/2017,17/04/2017,2,209,71,1,1,1000000250,
91652,02/04/2017,09/04/2017,4,271,291,1,1,1000000251,
91653,05/10/2017,10/10/2017,1,217,86,1,1,1000000252,
91654,15/03/2017,20/03/2017,3,300,250,1,1,1000000253,
91655,28/06/2017,06/07/2017,1,232,35,1,1,1000000254,
91656,13/08/2017,25/08/2017,2,248,19,1,1,1000000255,
91657,04/01/2017,16/01/2017,4,248,96,1,1,1000000256,
91658,30/01/2017,10/02/2017,3,292,293,1,1,1000000257,
91659,12/09/2017,26/09/2017,4,220,247,1,1,1000000258,
91660,16/01/2017,24/01/2017,3,290,150,1,1,1000000259,
91661,31/03/2017,04/04/2017,2,277,33,1,1,1000000260,
91662,04/05/2017,17/05/2017,4,210,89,1,1,1000000261,
91663,19/07/2017,31/07/2017,3,226,295,1,1,1000000262,
91664,16/08/2017,20/08/2017,4,208,185,1,1,1000000263,
91665,28/01/2017,11/02/2017,2,276,122,1,1,1000000264,
91666,15/10/2017,20/10/2017,4,250,41,1,1,1000000265,
91667,08/07/2017,22/07/2017,4,299,53,1,1,1000000266,
91668,22/04/2017,25/04/2017,1,244,128,1,1,1000000267,
91669,10/02/2017,19/02/2017,2,297,50,1,1,1000000268,
91670,25/08/2017,30/08/2017,2,252,299,1,1,1000000269,
91671,14/02/2017,25/02/2017,3,248,76,1,1,1000000270,
91672,24/07/2017,08/08/2017,4,224,214,1,1,1000000271,
91673,25/06/2017,29/06/2017,3,209,281,1,1,1000000272,
91674,17/03/2017,26/03/2017,4,229,7,1,1,1000000273,
91675,29/03/2017,13/04/2017,3,277,153,1,1,1000000274,
91676,16/01/2017,22/01/2017,3,298,278,1,1,1000000275,
91677,26/12/2017,03/01/2018,2,221,202,1,1,1000000276,
91678,09/07/2017,12/07/2017,1,246,80,1,1,1000000277,
91679,30/11/2017,08/12/2017,4,257,283,1,1,1000000278,
91680,02/10/2017,12/10/2017,3,245,100,1,1,1000000279,
91681,07/12/2017,12/12/2017,4,201,144,1,1,1000000280,
91682,10/10/2017,18/10/2017,1,242,236,1,1,1000000281,
91683,17/04/2017,01/05/2017,1,278,276,1,1,1000000282,
91684,25/01/2017,29/01/2017,4,295,209,1,1,1000000283,
91685,10/10/2017,19/10/2017,2,243,75,1,1,1000000284,
91686,22/09/2017,03/10/2017,4,237,22,1,1,1000000285,
91687,27/07/2017,08/08/2017,1,213,253,1,1,1000000286,
91688,21/08/2017,04/09/2017,1,220,226,1,1,1000000287,
91689,15/09/2017,23/09/2017,2,263,194,1,1,1000000288,
91690,10/11/2017,13/11/2017,1,216,18,1,1,1000000289,
91691,03/02/2017,18/02/2017,4,245,118,1,1,1000000290,
91692,14/03/2017,17/03/2017,1,275,94,1,1,1000000291,
91693,10/02/2017,23/02/2017,4,245,298,1,1,1000000292,
91694,11/05/2017,22/05/2017,4,249,73,1,1,1000000293,
91695,22/09/2017,04/10/2017,4,278,44,1,1,1000000294,
91696,17/03/2017,28/03/2017,3,250,71,1,1,1000000295,
91697,28/09/2017,10/10/2017,3,266,123,1,1,1000000296,
91698,02/12/2017,03/12/2017,4,255,9,1,1,1000000297,
91699,21/11/2017,24/11/2017,4,251,157,1,1,1000000298,
91700,27/12/2017,09/01/2018,1,231,233,1,1,1000000299,
91701,03/09/2017,11/09/2017,4,208,290,1,1,1000000300,
91702,21/05/2017,27/05/2017,2,218,200,1,1,1000000301,
91703,20/05/2017,26/05/2017,2,253,16,1,1,1000000302,
91704,10/12/2017,21/12/2017,4,202,123,1,1,1000000303,
91705,17/12/2017,19/12/2017,1,294,144,1,1,1000000304,
91706,10/08/2017,18/08/2017,2,212,104,1,1,1000000305,
91707,01/02/2017,06/02/2017,4,229,281,1,1,1000000306,
91708,21/01/2017,22/01/2017,2,231,182,1,1,1000000307,
91709,19/06/2017,03/07/2017,2,270,257,1,1,1000000308,
91710,16/01/2017,18/01/2017,3,212,229,1,1,1000000309,
91711,22/11/2017,28/11/2017,4,207,49,1,1,1000000310,
91712,02/11/2017,14/11/2017,3,284,173,1,1,1000000311,
91713,04/12/2017,05/12/2017,1,239,122,1,1,1000000312,
91714,18/02/2017,19/02/2017,4,213,276,1,1,1000000313,
91715,03/09/2017,17/09/2017,1,286,6,1,1,1000000314,
91716,12/11/2017,16/11/2017,4,234,171,1,1,1000000315,
91717,25/02/2017,05/03/2017,1,292,116,1,1,1000000316,
91718,27/02/2017,04/03/2017,4,214,240,1,1,1000000317,
91719,15/03/2017,30/03/2017,3,201,140,1,1,1000000318,
91720,26/02/2017,02/03/2017,1,265,191,1,1,1000000319,
91721,09/04/2017,24/04/2017,4,220,204,1,1,1000000320,
91722,15/09/2017,19/09/2017,2,220,287,1,1,1000000321,
91723,13/05/2017,20/05/2017,4,257,94,1,1,1000000322,
91724,06/07/2017,19/07/2017,4,242,82,1,1,1000000323,
91725,28/07/2017,12/08/2017,1,265,250,1,1,1000000324,
91726,11/12/2017,18/12/2017,2,265,153,1,1,1000000325,
91727,12/08/2017,26/08/2017,1,280,171,1,1,1000000326,
91728,04/01/2017,14/01/2017,2,298,93,1,1,1000000327,
91729,05/05/2017,20/05/2017,3,231,145,1,1,1000000328,
91730,23/05/2017,07/06/2017,3,214,20,1,1,1000000329,
91731,29/08/2017,31/08/2017,4,225,179,1,1,1000000330,
91732,24/04/2017,25/04/2017,4,280,46,1,1,1000000331,
91733,31/01/2017,03/02/2017,1,231,122,1,1,1000000332,
91734,06/01/2017,16/01/2017,3,206,247,1,1,1000000333,
91735,18/02/2017,24/02/2017,4,280,84,1,1,1000000334,
91736,06/10/2017,15/10/2017,2,287,204,1,1,1000000335,
91737,09/06/2017,10/06/2017,2,254,146,1,1,1000000336,
91738,30/12/2017,05/01/2018,1,257,193,1,1,1000000337,
91739,05/10/2017,20/10/2017,2,233,38,1,1,1000000338,
91740,21/12/2017,31/12/2017,4,297,58,1,1,1000000339,
91741,12/12/2017,22/12/2017,3,277,159,1,1,1000000340,
91742,11/03/2017,13/03/2017,1,232,260,1,1,1000000341,
91743,25/03/2017,30/03/2017,1,222,81,1,1,1000000342,
91744,01/12/2017,08/12/2017,3,274,250,1,1,1000000343,
91745,16/07/2017,25/07/2017,3,227,170,1,1,1000000344,
91746,13/10/2017,21/10/2017,1,226,259,1,1,1000000345,
91747,05/12/2017,12/12/2017,1,255,275,1,1,1000000346,
91748,29/07/2017,04/08/2017,1,243,237,1,1,1000000347,
91749,12/04/2017,25/04/2017,1,224,169,1,1,1000000348,
91750,26/08/2017,31/08/2017,1,274,265,1,1,1000000349,
91751,01/01/2017,14/01/2017,1,237,119,1,1,1000000350,
91752,07/07/2017,15/07/2017,4,275,256,1,1,1000000351,
91753,29/05/2017,07/06/2017,1,228,133,1,1,1000000352,
91754,08/09/2017,14/09/2017,2,297,223,1,1,1000000353,
91755,22/07/2017,27/07/2017,3,272,134,1,1,1000000354,
91756,14/09/2017,29/09/2017,2,250,83,1,1,1000000355,
91757,09/07/2017,15/07/2017,4,237,139,1,1,1000000356,
91758,03/11/2017,15/11/2017,1,228,182,1,1,1000000357,
91759,04/02/2017,17/02/2017,3,222,10,1,1,1000000358,
91760,13/04/2017,17/04/2017,3,228,25,1,1,1000000359,
91761,13/03/2017,28/03/2017,1,260,101,1,1,1000000360,
91762,08/05/2017,19/05/2017,4,267,289,1,1,1000000361,
91763,01/08/2017,02/08/2017,3,278,228,1,1,1000000362,
91764,23/07/2017,26/07/2017,1,266,122,1,1,1000000363,
91765,07/09/2017,20/09/2017,2,286,100,1,1,1000000364,
91766,28/04/2017,12/05/2017,4,229,125,1,1,1000000365,
91767,21/01/2017,29/01/2017,1,261,214,1,1,1000000366,
91768,07/07/2017,17/07/2017,2,218,86,1,1,1000000367,
91769,04/01/2017,08/01/2017,3,226,153,1,1,1000000368,
91770,20/07/2017,31/07/2017,2,296,198,1,1,1000000369,
91771,07/08/2017,20/08/2017,1,238,178,1,1,1000000370,
91772,12/05/2017,20/05/2017,4,230,161,1,1,1000000371,
91773,27/04/2017,30/04/2017,2,294,210,1,1,1000000372,
91774,07/05/2017,13/05/2017,3,225,8,1,1,1000000373,
91775,12/12/2017,20/12/2017,4,238,175,1,1,1000000374,
91776,20/02/2017,22/02/2017,1,299,101,1,1,1000000375,
91777,28/12/2017,12/01/2018,1,245,67,1,1,1000000376,
91778,10/03/2017,24/03/2017,3,261,133,1,1,1000000377,
91779,05/08/2017,20/08/2017,2,228,15,1,1,1000000378,
91780,30/01/2017,12/02/2017,4,242,294,1,1,1000000379,
91781,09/02/2017,16/02/2017,2,254,162,1,1,1000000380,
91782,17/07/2017,24/07/2017,1,259,91,1,1,1000000381,
91783,20/02/2017,03/03/2017,2,225,76,1,1,1000000382,
91784,12/05/2017,26/05/2017,4,205,71,1,1,1000000383,
91785,05/07/2017,07/07/2017,3,216,236,1,1,1000000384,
91786,29/08/2017,08/09/2017,4,285,79,1,1,1000000385,
91787,28/12/2017,02/01/2018,4,280,100,1,1,1000000386,
91788,22/05/2017,27/05/2017,3,211,149,1,1,1000000387,
91789,21/08/2017,05/09/2017,2,210,177,1,1,1000000388,
91790,10/12/2017,11/12/2017,1,243,284,1,1,1000000389,
91791,10/10/2017,21/10/2017,1,283,279,1,1,1000000390,
91792,23/10/2017,04/11/2017,3,246,94,1,1,1000000391,
91793,15/07/2017,21/07/2017,3,257,204,1,1,1000000392,
91794,18/08/2017,26/08/2017,2,277,259,1,1,1000000393,
91795,14/03/2017,15/03/2017,4,272,280,1,1,1000000394,
91796,26/10/2017,30/10/2017,2,210,281,1,1,1000000395,
91797,17/02/2017,23/02/2017,4,226,9,1,1,1000000396,
91798,03/06/2017,18/06/2017,4,216,175,1,1,1000000397,
91799,18/04/2017,26/04/2017,1,205,283,1,1,1000000398,
91800,29/04/2017,09/05/2017,2,230,282,1,1,1000000399,
91801,28/09/2017,01/10/2017,1,206,21,1,1,1000000400,
91802,03/05/2017,10/05/2017,4,296,229,1,1,1000000401,
91803,13/11/2017,20/11/2017,1,208,141,1,1,1000000402,
91804,17/04/2017,28/04/2017,1,280,105,1,1,1000000403,
91805,10/09/2017,22/09/2017,1,288,55,1,1,1000000404,
91806,27/02/2017,04/03/2017,2,270,250,1,1,1000000405,
91807,25/01/2017,26/01/2017,4,296,43,1,1,1000000406,
91808,18/02/2017,21/02/2017,4,269,233,1,1,1000000407,
91809,15/03/2017,28/03/2017,2,296,172,1,1,1000000408,
91810,31/03/2017,11/04/2017,1,226,185,1,1,1000000409,
91811,12/09/2017,20/09/2017,2,247,91,1,1,1000000410,
91812,26/02/2017,28/02/2017,3,291,30,1,1,1000000411,
91813,20/09/2017,04/10/2017,1,243,279,1,1,1000000412,
91814,16/06/2017,26/06/2017,4,280,212,1,1,1000000413,
91815,18/12/2017,31/12/2017,4,207,45,1,1,1000000414,
91816,24/07/2017,28/07/2017,2,268,99,1,1,1000000415,
91817,24/09/2017,25/09/2017,4,228,178,1,1,1000000416,
91818,14/12/2017,15/12/2017,1,229,203,1,1,1000000417,
91819,12/08/2017,23/08/2017,3,276,271,1,1,1000000418,
